Country Code,Country Name,Male Female Ratio,No Of Men Partcp,No Of Players Partcp,No Of Players Won,No Of Plyers Lost,No Of Women Partcp,Number of Records,Olympic Id,Olympic Year,Total Bronze Medals,Total Gold Medals,Total No Of Medals,Total Silver Medals
JPN,Japan,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,0,1,1,0,1,1,O1,2008,1,0,1,0
,,,0,1,0,1,1,1,O1,2008,0,0,0,0
,,,0,2,0,2,2,1,O3,2012,0,0,0,0
UGA,Uganda,,1,1,0,1,0,1,O5,2016,0,0,0,0
MKD,Macedonia,,1,1,0,1,0,1,O1,2008,0,0,0,0
BLR,Belarus,,1,1,1,0,0,1,O1,2008,1,0,1,0
KAZ,Kazakhstan,,1,1,0,1,0,1,O3,2012,0,0,0,0
KGZ,Kyrgyzstan,,1,1,0,1,0,1,O5,2016,0,0,0,0
CUB,Cuba,,2,2,0,2,0,1,O3,2012,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O3,2012,0,0,0,0
EGY,Egypt,,1,1,0,1,0,1,O5,2016,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
EGY,Egypt,,1,1,0,1,0,1,O5,2016,0,0,0,0
VEN,Venezuela,,1,1,0,1,0,1,O3,2012,0,0,0,0
VEN,Venezuela,,1,1,0,1,0,1,O5,2016,0,0,0,0
UAE,United Ara,,1,1,0,1,0,1,O1,2008,0,0,0,0
EGY,Egypt,,1,1,0,1,0,1,O3,2012,0,0,0,0
JAM,Jamaica,,1,1,1,0,0,1,O5,2016,0,1,1,0
EGY,Egypt,,2,2,0,2,0,1,O3,2012,0,0,0,0
EGY,Egypt,,1,1,0,1,0,1,O5,2016,0,0,0,0
ALG,Algeria,,1,1,0,1,0,1,O1,2008,0,0,0,0
PAN,Panama,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
ITA,Italy,,1,1,0,1,0,1,O4,2014,0,0,0,0
BRN,Bahrain,,1,1,0,1,0,1,O1,2008,0,0,0,0
MEX,Mexico,,1,1,0,1,0,1,O3,2012,0,0,0,0
MEX,Mexico,,1,1,0,1,0,1,O5,2016,0,0,0,0
BLR,Belarus,,1,1,0,1,0,1,O5,2016,0,0,0,0
IRI,Iran,,1,1,1,0,0,1,O3,2012,0,1,1,0
IRI,Iran,,1,1,0,1,0,1,O5,2016,0,0,0,0
EGY,Egypt,,0,1,0,1,1,1,O1,2008,0,0,0,0
NGR,Nigeria,,0,2,0,2,2,1,O3,2012,0,0,0,0
NGR,Nigeria,,0,1,0,1,1,1,O5,2016,0,0,0,0
ESP,Spain,,0,1,1,0,1,1,O3,2012,1,0,1,0
ESP,Spain,,0,1,0,1,1,1,O5,2016,0,0,0,0
ESP,Spain,,0,1,1,0,1,1,O3,2012,0,0,1,1
ESP,Spain,,0,1,1,0,1,1,O3,2012,0,0,1,1
BOT,Botswana,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,4,4,0,4,0,1,O2,2010,0,0,0,0
,,,4,4,0,4,0,1,O4,2014,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O2,2010,0,0,0,0
,,,2,2,0,2,0,1,O4,2014,0,0,0,0
,,,1,1,0,1,0,1,O2,2010,0,0,0,0
,,,1,1,1,0,0,1,O4,2014,1,0,1,0
,,,1,1,0,1,0,1,O2,2010,0,0,0,0
,,,3,3,0,3,0,1,O4,2014,0,0,0,0
,,,2,2,2,0,0,1,O4,2014,0,0,2,2
,,,1,1,0,1,0,1,O4,2014,0,0,0,0
,,,1,1,0,1,0,1,O4,2014,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,1,0,0,1,O5,2016,1,0,1,0
,,,1,1,1,0,0,1,O1,2008,0,0,1,1
,,,1,1,1,0,0,1,O3,2012,0,0,1,1
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,1,0,0,1,O1,2008,0,0,1,1
ITA,Italy,,1,1,0,1,0,1,O4,2014,0,0,0,0
,,,1,1,0,1,0,1,O4,2014,0,0,0,0
SVK,Slovakia,,1,1,0,1,0,1,O5,2016,0,0,0,0
SVK,Slovakia,,1,1,0,1,0,1,O1,2008,0,0,0,0
CUB,Cuba,,0,1,0,1,1,1,O3,2012,0,0,0,0
BOT,Botswana,,1,1,0,1,0,1,O5,2016,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O1,2008,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O3,2012,0,0,0,0
MAS,Malaysia,,2,2,0,2,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
NGR,Nigeria,,0,1,0,1,1,1,O1,2008,0,0,0,0
NGR,Nigeria,,1,1,0,1,0,1,O1,2008,0,0,0,0
TUN,Tunisia,,0,1,0,1,1,1,O3,2012,0,0,0,0
TUN,Tunisia,,0,1,0,1,1,1,O5,2016,0,0,0,0
TUR,Turkey,,1,1,0,1,0,1,O5,2016,0,0,0,0
TUR,Turkey,,1,1,0,1,0,1,O5,2016,0,0,0,0
TUR,Turkey,,1,1,0,1,0,1,O1,2008,0,0,0,0
TUR,Turkey,,1,1,0,1,0,1,O1,2008,0,0,0,0
TUR,Turkey,,1,1,0,1,0,1,O5,2016,0,0,0,0
NGR,Nigeria,,1,1,0,1,0,1,O1,2008,0,0,0,0
NGR,Nigeria,,1,1,1,0,0,1,O1,2008,0,0,1,1
MAS,Malaysia,,1,1,0,1,0,1,O5,2016,0,0,0,0
FRA,France,,0,1,0,1,1,1,O3,2012,0,0,0,0
FRA,France,,0,1,0,1,1,1,O3,2012,0,0,0,0
FRA,France,,0,1,0,1,1,1,O2,2010,0,0,0,0
FRA,France,,0,1,0,1,1,1,O4,2014,0,0,0,0
FRA,France,,0,1,1,0,1,1,O3,2012,1,0,1,0
FRA,France,,0,3,0,3,3,1,O1,2008,0,0,0,0
FRA,France,,0,1,0,1,1,1,O3,2012,0,0,0,0
ISR,Israel,,1,1,1,0,0,1,O5,2016,1,0,1,0
FRA,France,,0,5,0,5,5,1,O5,2016,0,0,0,0
THA,Thailand,,0,1,0,1,1,1,O1,2008,0,0,0,0
IND,India,,0,1,0,1,1,1,O5,2016,0,0,0,0
CUB,Cuba,,1,1,0,1,0,1,O1,2008,0,0,0,0
CUB,Cuba,,1,1,0,1,0,1,O3,2012,0,0,0,0
GRN,Grenada,,0,1,0,1,1,1,O5,2016,0,0,0,0
CUB,Cuba,,1,1,0,1,0,1,O3,2012,0,0,0,0
MGL,Mongolia,,1,1,0,1,0,1,O3,2012,0,0,0,0
MGL,Mongolia,,1,1,0,1,0,1,O5,2016,0,0,0,0
MEX,Mexico,,1,1,1,0,0,1,O3,2012,0,1,1,0
MEX,Mexico,,1,1,0,1,0,1,O5,2016,0,0,0,0
COL,Colombia,,0,1,0,1,1,1,O3,2012,0,0,0,0
COL,Colombia,,0,1,0,1,1,1,O5,2016,0,0,0,0
NZL,New Zealan,,1,1,0,1,0,1,O1,2008,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O3,2012,0,0,0,0
CUB,Cuba,,1,1,0,1,0,1,O3,2012,0,0,0,0
ESP,Spain,,1,1,1,0,0,1,O5,2016,0,0,1,1
HON,Honduras,,1,1,0,1,0,1,O3,2012,0,0,0,0
PER,Peru,,0,2,0,2,2,1,O2,2010,0,0,0,0
PER,Peru,,0,2,0,2,2,1,O4,2014,0,0,0,0
HUN,Hungary,,0,1,0,1,1,1,O1,2008,0,0,0,0
HUN,Hungary,,0,1,0,1,1,1,O5,2016,0,0,0,0
HUN,Hungary,,0,1,0,1,1,1,O1,2008,0,0,0,0
HUN,Hungary,,0,1,0,1,1,1,O1,2008,0,0,0,0
HUN,Hungary,,0,1,0,1,1,1,O3,2012,0,0,0,0
HUN,Hungary,,0,1,0,1,1,1,O5,2016,0,0,0,0
HUN,Hungary,,0,1,0,1,1,1,O1,2008,0,0,0,0
HUN,Hungary,,0,1,0,1,1,1,O1,2008,0,0,0,0
NGR,Nigeria,,1,1,0,1,0,1,O5,2016,0,0,0,0
AZE,Azerbaijan,,1,1,0,1,0,1,O5,2016,0,0,0,0
UZB,Uzbekistan,,1,1,0,1,0,1,O3,2012,0,0,0,0
QAT,Qatar,,1,1,0,1,0,1,O1,2008,0,0,0,0
NGR,Nigeria,,1,1,1,0,0,1,O1,2008,0,0,1,1
KEN,Kenya,,1,1,0,1,0,1,O5,2016,0,0,0,0
CUB,Cuba,,1,1,0,1,0,1,O1,2008,0,0,0,0
RSA,South Afri,,2,2,0,2,0,1,O3,2012,0,0,0,0
COL,Colombia,,1,1,1,0,0,1,O3,2012,1,0,1,0
COL,Colombia,,1,1,0,1,0,1,O5,2016,0,0,0,0
KEN,Kenya,,1,1,0,1,0,1,O5,2016,0,0,0,0
CUB,Cuba,,1,1,1,0,0,1,O1,2008,1,0,1,0
CUB,Cuba,,1,1,0,1,0,1,O3,2012,0,0,0,0
SWE,Sweden,,1,1,0,1,0,1,O4,2014,0,0,0,0
BRA,Brazil,,1,1,1,0,0,1,O3,2012,0,0,1,1
FIJ,Fiji,,1,1,1,0,0,1,O5,2016,0,1,1,0
FIJ,Fiji,,1,1,0,1,0,1,O5,2016,0,0,0,0
IRI,Iran,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,1,0,0,1,O3,2012,0,1,1,0
CAN,Canada,,1,1,0,1,0,1,O1,2008,0,0,0,0
LAT,Latvia,,1,1,0,1,0,1,O2,2010,0,0,0,0
LAT,Latvia,,1,1,0,1,0,1,O4,2014,0,0,0,0
,,,1,1,0,1,0,1,O2,2010,0,0,0,0
,,,1,1,0,1,0,1,O4,2014,0,0,0,0
,,,1,1,0,1,0,1,O4,2014,0,0,0,0
,,,1,1,1,0,0,1,O4,2014,0,0,1,1
,,,2,2,0,2,0,1,O4,2014,0,0,0,0
FIN,Finland,,1,1,0,1,0,1,O3,2012,0,0,0,0
CUB,Cuba,,0,1,0,1,1,1,O1,2008,0,0,0,0
CUB,Cuba,,1,1,0,1,0,1,O5,2016,0,0,0,0
CUB,Cuba,,1,1,0,1,0,1,O5,2016,0,0,0,0
SLE,Sierra Leo,,1,1,0,1,0,1,O5,2016,0,0,0,0
CRC,Costa Rica,,1,1,0,1,0,1,O3,2012,0,0,0,0
ITA,Italy,,1,1,1,0,0,1,O5,2016,0,0,1,1
NCA,Nicaragua,,1,1,0,1,0,1,O3,2012,0,0,0,0
CUB,Cuba,,1,1,1,0,0,1,O1,2008,1,0,1,0
CUB,Cuba,,1,1,0,1,0,1,O5,2016,0,0,0,0
CUB,Cuba,,1,1,0,1,0,1,O5,2016,0,0,0,0
FIN,Finland,,1,1,1,0,0,1,O4,2014,1,0,1,0
ARG,Argentina,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O2,2010,0,0,0,0
BRA,Brazil,,1,1,0,1,0,1,O5,2016,0,0,0,0
GEO,Georgia,,1,1,0,1,0,1,O2,2010,0,0,0,0
KGZ,Kyrgyzstan,,1,1,0,1,0,1,O5,2016,0,0,0,0
GEO,Georgia,,1,1,1,0,0,1,O1,2008,1,0,1,0
GEO,Georgia,,1,1,0,1,0,1,O3,2012,0,0,0,0
BOT,Botswana,,1,1,0,1,0,1,O3,2012,0,0,0,0
MGL,Mongolia,,1,1,0,1,0,1,O5,2016,0,0,0,0
KAZ,Kazakhstan,,0,1,1,0,1,1,O5,2016,1,0,1,0
NED,Netherland,,1,1,0,1,0,1,O1,2008,0,0,0,0
AUT,Austria,,2,2,0,2,0,1,O4,2014,0,0,0,0
MGL,Mongolia,,0,1,0,1,1,1,O1,2008,0,0,0,0
MGL,Mongolia,,0,2,0,2,2,1,O3,2012,0,0,0,0
MGL,Mongolia,,0,2,0,2,2,1,O5,2016,0,0,0,0
MGL,Mongolia,,0,1,1,0,1,1,O1,2008,0,0,1,1
ALG,Algeria,,0,1,0,1,1,1,O1,2008,0,0,0,0
FRA,France,,0,1,0,1,1,1,O1,2008,0,0,0,0
MEX,Mexico,,0,1,0,1,1,1,O1,2008,0,0,0,0
MDA,Moldova,,0,1,0,1,1,1,O5,2016,0,0,0,0
SWE,Sweden,,0,1,0,1,1,1,O3,2012,0,0,0,0
ESA,El Salvado,,0,1,0,1,1,1,O5,2016,0,0,0,0
NGR,Nigeria,,0,1,0,1,1,1,O1,2008,0,0,0,0
NED,Netherland,,0,1,0,1,1,1,O5,2016,0,0,0,0
ANG,Angola,,0,1,0,1,1,1,O5,2016,0,0,0,0
ARG,Argentina,,0,1,0,1,1,1,O1,2008,0,0,0,0
ESP,Spain,,0,1,0,1,1,1,O3,2012,0,0,0,0
ESP,Spain,,0,1,0,1,1,1,O5,2016,0,0,0,0
MEX,Mexico,,0,2,0,2,2,1,O3,2012,0,0,0,0
MEX,Mexico,,0,1,0,1,1,1,O5,2016,0,0,0,0
ANG,Angola,,0,1,0,1,1,1,O5,2016,0,0,0,0
IND,India,,0,1,0,1,1,1,O5,2016,0,0,0,0
HUN,Hungary,,0,1,0,1,1,1,O3,2012,0,0,0,0
HUN,Hungary,,0,2,0,2,2,1,O5,2016,0,0,0,0
ARM,Armenia,,0,1,0,1,1,1,O5,2016,0,0,0,0
UKR,Ukraine,,0,1,0,1,1,1,O2,2010,0,0,0,0
,,,0,1,0,1,1,1,O1,2008,0,0,0,0
,,,0,1,0,1,1,1,O3,2012,0,0,0,0
UKR,Ukraine,,0,1,0,1,1,1,O1,2008,0,0,0,0
SWE,Sweden,,0,1,1,0,1,1,O4,2014,0,0,1,1
,,,0,1,0,1,1,1,O1,2008,0,0,0,0
,,,0,1,1,0,1,1,O3,2012,0,0,1,1
,,,0,2,2,0,2,1,O5,2016,0,2,2,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,0,2,0,2,2,1,O3,2012,0,0,0,0
,,,0,2,0,2,2,1,O5,2016,0,0,0,0
,,,0,1,1,0,1,1,O5,2016,0,1,1,0
EST,Estonia,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,0,1,1,0,1,1,O5,2016,0,1,1,0
INA,Indonesia,,0,1,0,1,1,1,O1,2008,0,0,0,0
INA,Indonesia,,0,1,0,1,1,1,O3,2012,0,0,0,0
,,,0,1,1,0,1,1,O1,2008,0,0,1,1
,,,0,4,0,4,4,1,O3,2012,0,0,0,0
,,,1,1,1,0,0,1,O5,2016,1,0,1,0
,,,6,6,0,6,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,0,1,0,1,1,1,O1,2008,0,0,0,0
,,,0,1,0,1,1,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,1,0,0,1,O1,2008,0,1,1,0
,,,1,1,1,0,0,1,O3,2012,0,1,1,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,0,2,0,2,2,1,O3,2012,0,0,0,0
,,,0,1,1,0,1,1,O5,2016,0,1,1,0
,,,0,2,0,2,2,1,O1,2008,0,0,0,0
,,,0,1,0,1,1,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,0,1,0,1,1,1,O3,2012,0,0,0,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,1,1,1,0,0,1,O3,2012,0,1,1,0
,,,0,1,1,0,1,1,O5,2016,1,0,1,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,0,1,0,1,1,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,0,1,0,1,1,1,O3,2012,0,0,0,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,1,0,0,1,O1,2008,0,1,1,0
,,,1,1,1,0,0,1,O5,2016,0,1,1,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
SWE,Sweden,,0,1,0,1,1,1,O4,2014,0,0,0,0
LTU,Lithuania,,0,1,0,1,1,1,O1,2008,0,0,0,0
LTU,Lithuania,,0,1,0,1,1,1,O3,2012,0,0,0,0
FRA,France,,0,1,0,1,1,1,O5,2016,0,0,0,0
FRA,France,,0,1,0,1,1,1,O1,2008,0,0,0,0
FRA,France,,0,1,0,1,1,1,O3,2012,0,0,0,0
COL,Colombia,,0,1,0,1,1,1,O3,2012,0,0,0,0
COL,Colombia,,0,1,0,1,1,1,O3,2012,0,0,0,0
COL,Colombia,,0,1,0,1,1,1,O5,2016,0,0,0,0
SWE,Sweden,,0,1,0,1,1,1,O4,2014,0,0,0,0
SWE,Sweden,,0,1,0,1,1,1,O3,2012,0,0,0,0
LTU,Lithuania,,0,1,0,1,1,1,O5,2016,0,0,0,0
LTU,Lithuania,,1,1,0,1,0,1,O1,2008,0,0,0,0
LTU,Lithuania,,1,1,0,1,0,1,O3,2012,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O3,2012,0,0,0,0
SWE,Sweden,,0,1,0,1,1,1,O3,2012,0,0,0,0
SWE,Sweden,,0,1,1,0,1,1,O5,2016,0,0,1,1
ISR,Israel,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,0,1,1,0,1,1,O1,2008,1,0,1,0
IRL,Ireland,,0,1,0,1,1,1,O3,2012,0,0,0,0
SWE,Sweden,,0,2,0,2,2,1,O1,2008,0,0,0,0
SWE,Sweden,,0,2,0,2,2,1,O3,2012,0,0,0,0
SWE,Sweden,,0,2,0,2,2,1,O5,2016,0,0,0,0
ITA,Italy,,0,2,0,2,2,1,O5,2016,0,0,0,0
SUI,Switzerlan,,0,1,0,1,1,1,O5,2016,0,0,0,0
SUI,Switzerlan,,0,1,0,1,1,1,O5,2016,0,0,0,0
AUS,Australia,,0,1,1,0,1,1,O1,2008,0,1,1,0
AUS,Australia,,0,2,0,2,2,1,O1,2008,0,0,0,0
SWE,Sweden,,0,1,0,1,1,1,O1,2008,0,0,0,0
FIN,Finland,,0,1,0,1,1,1,O5,2016,0,0,0,0
RSA,South Afri,,0,1,0,1,1,1,O5,2016,0,0,0,0
DEN,Denmark,,0,2,0,2,2,1,O1,2008,0,0,0,0
NZL,New Zealan,,0,2,0,2,2,1,O3,2012,0,0,0,0
NZL,New Zealan,,0,2,0,2,2,1,O5,2016,0,0,0,0
,,,0,1,1,0,1,1,O3,2012,1,0,1,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
FIN,Finland,,0,1,1,0,1,1,O2,2010,1,0,1,0
FIN,Finland,,0,1,0,1,1,1,O4,2014,0,0,0,0
SUI,Switzerlan,,0,1,0,1,1,1,O1,2008,0,0,0,0
BUL,Bulgaria,,0,1,0,1,1,1,O5,2016,0,0,0,0
INA,Indonesia,,0,1,0,1,1,1,O5,2016,0,0,0,0
RSA,South Afri,,1,1,0,1,0,1,O1,2008,0,0,0,0
AUS,Australia,,0,1,0,1,1,1,O5,2016,0,0,0,0
ALB,Albania,,0,2,0,2,2,1,O1,2008,0,0,0,0
ZIM,Zimbabwe,,0,1,0,1,1,1,O5,2016,0,0,0,0
MEX,Mexico,,1,1,0,1,0,1,O5,2016,0,0,0,0
GRN,Grenada,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,0,1,0,1,1,1,O1,2008,0,0,0,0
,,,0,1,1,0,1,1,O1,2008,0,1,1,0
RSA,South Afri,,1,1,0,1,0,1,O5,2016,0,0,0,0
CAN,Canada,,0,1,0,1,1,1,O3,2012,0,0,0,0
CAN,Canada,,0,1,1,0,1,1,O5,2016,0,0,1,1
,,,0,1,1,0,1,1,O3,2012,0,1,1,0
,,,0,1,1,0,1,1,O5,2016,0,1,1,0
,,,0,1,0,1,1,1,O1,2008,0,0,0,0
CAN,Canada,,0,1,0,1,1,1,O1,2008,0,0,0,0
,,,0,1,1,0,1,1,O1,2008,0,1,1,0
,,,0,1,0,1,1,1,O1,2008,0,0,0,0
,,,0,1,1,0,1,1,O2,2010,1,0,1,0
,,,0,1,1,0,1,1,O2,2010,0,1,1,0
,,,0,3,0,3,3,1,O2,2010,0,0,0,0
,,,0,1,0,1,1,1,O2,2010,0,0,0,0
,,,0,1,0,1,1,1,O4,2014,0,0,0,0
,,,0,1,0,1,1,1,O3,2012,0,0,0,0
BLR,Belarus,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,0,1,0,1,1,1,O4,2014,0,0,0,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,0,1,1,0,1,1,O1,2008,0,0,1,1
,,,0,1,1,0,1,1,O3,2012,0,0,1,1
SEY,Seychelles,,0,1,0,1,1,1,O1,2008,0,0,0,0
NOR,Norway,,0,1,0,1,1,1,O1,2008,0,0,0,0
DEN,Denmark,,0,1,0,1,1,1,O3,2012,0,0,0,0
NOR,Norway,,0,1,0,1,1,1,O4,2014,0,0,0,0
DEN,Denmark,,0,1,0,1,1,1,O3,2012,0,0,0,0
DEN,Denmark,,0,1,0,1,1,1,O5,2016,0,0,0,0
KEN,Kenya,,0,1,0,1,1,1,O5,2016,0,0,0,0
KEN,Kenya,,0,1,1,0,1,1,O1,2008,1,0,1,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
SWE,Sweden,,0,1,0,1,1,1,O5,2016,0,0,0,0
NOR,Norway,,0,1,0,1,1,1,O2,2010,0,0,0,0
NOR,Norway,,0,1,1,0,1,1,O3,2012,0,1,1,0
NOR,Norway,,0,1,1,0,1,1,O5,2016,1,0,1,0
NOR,Norway,,0,1,1,0,1,1,O1,2008,0,1,1,0
NOR,Norway,,0,1,1,0,1,1,O3,2012,0,1,1,0
SWE,Sweden,,0,1,0,1,1,1,O4,2014,0,0,0,0
SWE,Sweden,,0,1,0,1,1,1,O1,2008,0,0,0,0
SWE,Sweden,,0,1,0,1,1,1,O3,2012,0,0,0,0
SWE,Sweden,,0,1,0,1,1,1,O5,2016,0,0,0,0
SWE,Sweden,,0,1,0,1,1,1,O5,2016,0,0,0,0
MEX,Mexico,,1,1,0,1,0,1,O5,2016,0,0,0,0
HAI,Haiti,,0,1,0,1,1,1,O3,2012,0,0,0,0
,,,1,1,1,0,0,1,O5,2016,1,0,1,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
ARG,Argentina,,1,1,1,0,0,1,O1,2008,0,1,1,0
GAB,Gabon,,1,1,0,1,0,1,O1,2008,0,0,0,0
BEL,Belgium,,1,1,1,0,0,1,O3,2012,0,0,1,1
FRA,France,,2,2,0,2,0,1,O3,2012,0,0,0,0
CUB,Cuba,,1,1,0,1,0,1,O5,2016,0,0,0,0
CRO,Croatia,,0,1,0,1,1,1,O3,2012,0,0,0,0
,,,0,1,0,1,1,1,O3,2012,0,0,0,0
,,,0,2,0,2,2,1,O5,2016,0,0,0,0
NZL,New Zealan,,0,1,1,0,1,1,O5,2016,1,0,1,0
SUI,Switzerlan,,1,1,0,1,0,1,O4,2014,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
AUS,Australia,,1,1,1,0,0,1,O1,2008,1,0,1,0
AUS,Australia,,1,1,1,0,0,1,O3,2012,1,0,1,0
AUS,Australia,,1,1,0,1,0,1,O5,2016,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O1,2008,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O3,2012,0,0,0,0
KAZ,Kazakhstan,,3,3,0,3,0,1,O4,2014,0,0,0,0
CAN,Canada,,1,1,1,0,0,1,O3,2012,1,0,1,0
CAN,Canada,,1,1,0,1,0,1,O5,2016,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O5,2016,0,0,0,0
JAM,Jamaica,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,1,0,0,1,O1,2008,0,1,1,0
UKR,Ukraine,,2,2,0,2,0,1,O1,2008,0,0,0,0
UKR,Ukraine,,2,2,0,2,0,1,O3,2012,0,0,0,0
FIN,Finland,,1,1,0,1,0,1,O2,2010,0,0,0,0
EST,Estonia,,1,1,0,1,0,1,O1,2008,0,0,0,0
QAT,Qatar,,1,1,0,1,0,1,O5,2016,0,0,0,0
CRO,Croatia,,1,1,0,1,0,1,O1,2008,0,0,0,0
SLO,Slovenia,,1,1,0,1,0,1,O5,2016,0,0,0,0
CRO,Croatia,,1,1,1,0,0,1,O5,2016,0,0,1,1
MKD,Macedonia,,1,1,0,1,0,1,O3,2012,0,0,0,0
MKD,Macedonia,,1,1,0,1,0,1,O5,2016,0,0,0,0
PER,Peru,,3,3,0,3,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O4,2014,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
CRO,Croatia,,1,1,1,0,0,1,O3,2012,1,0,1,0
CRO,Croatia,,1,1,0,1,0,1,O5,2016,0,0,0,0
CRO,Croatia,,1,1,1,0,0,1,O5,2016,0,0,1,1
CRO,Croatia,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,2,2,0,2,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
CRO,Croatia,,1,1,0,1,0,1,O1,2008,0,0,0,0
BIH,Bosnia and,,2,2,0,2,0,1,O2,2010,0,0,0,0
BIH,Bosnia and,,2,2,0,2,0,1,O4,2014,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,1,0,0,1,O5,2016,0,0,1,1
CRO,Croatia,,1,1,0,1,0,1,O1,2008,0,0,0,0
CRO,Croatia,,1,1,0,1,0,1,O1,2008,0,0,0,0
CRO,Croatia,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,1,0,0,1,O5,2016,0,0,1,1
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,3,3,0,3,0,1,O4,2014,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
CYP,Cyprus,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,0,1,0,1,1,1,O1,2008,0,0,0,0
,,,0,1,0,1,1,1,O3,2012,0,0,0,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
AUT,Austria,,3,3,0,3,0,1,O1,2008,0,0,0,0
AUT,Austria,,2,2,0,2,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
DEN,Denmark,,1,1,0,1,0,1,O2,2010,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,3,3,0,3,0,1,O3,2012,0,0,0,0
ITA,Italy,,1,1,0,1,0,1,O4,2014,0,0,0,0
SUI,Switzerlan,,1,1,1,0,0,1,O2,2010,1,0,1,0
FIN,Finland,,1,1,0,1,0,1,O2,2010,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
SUI,Switzerlan,,1,1,0,1,0,1,O2,2010,0,0,0,0
